Timestamp,User,Action,Account_Status,Privilege,MFA,Risk
2026-07-03 16:04:00,EMP_040,Login,Active,User,Enabled,Low
2026-07-03 20:14:00,EMP_030,Password Change,Active,Administrator,Disabled,Low
2026-07-03 11:50:00,SERVICE_SQL,Database Access,Active,User,Disabled,Low
2026-07-03 16:23:00,EMP_046,Password Change,Active,Power User,Disabled,Low
2026-07-03 04:02:00,EMP_016,VPN Login,Active,User,Disabled,Low
2026-07-03 09:20:00,EMP_003,Database Access,Active,Power User,Enabled,Low
2026-07-03 09:49:00,EMP_022,Login,Active,Power User,Disabled,Low
2026-07-03 22:26:00,EMP_040,Login,Active,User,Disabled,Low
2026-07-03 09:06:00,EMP_001,Database Access,Active,User,Disabled,Low
2026-07-03 12:14:00,EMP_023,Login,Active,User,Disabled,Low
2026-07-03 19:37:00,EMP_001,Login,Active,User,Enabled,Low
2026-07-03 11:35:00,EMP_034,Password Change,Active,User,Enabled,Low
2026-07-03 09:48:00,EMP_042,Login,Active,Administrator,Disabled,Low
2026-07-03 14:06:00,EMP_031,Database Access,Active,Administrator,Disabled,Low
2026-07-03 17:43:00,EMP_030,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 01:04:00,EMP_028,Password Change,Active,Administrator,Disabled,Low
2026-07-03 15:49:00,EMP_025,Database Access,Active,Administrator,Disabled,Low
2026-07-03 12:13:00,BACKUP_ADMIN,Database Access,Active,Administrator,Disabled,Low
2026-07-03 01:35:00,EMP_017,Database Access,Active,Administrator,Disabled,Low
2026-07-03 01:48:00,EMP_049,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 03:57:00,EMP_019,Login,Active,Administrator,Enabled,Low
2026-07-03 06:35:00,EMP_001,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 12:43:00,EMP_042,MFA Challenge,Active,User,Enabled,Low
2026-07-03 11:29:00,EMP_035,Login,Active,User,Disabled,Low
2026-07-03 14:34:00,EMP_046,Login,Active,User,Disabled,Low
2026-07-03 11:44:00,EMP_038,Password Change,Active,Administrator,Disabled,Low
2026-07-03 08:06:00,EMP_050,Database Access,Active,Administrator,Disabled,Low
2026-07-03 18:41:00,EMP_004,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 01:50:00,EMP_002,VPN Login,Active,Power User,Enabled,Low
2026-07-03 18:58:00,EMP_002,Password Change,Active,Power User,Enabled,Low
2026-07-03 23:01:00,EMP_026,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 04:47:00,EMP_004,VPN Login,Active,User,Enabled,Low
2026-07-03 12:20:00,EMP_036,Password Change,Active,Administrator,Disabled,Low
2026-07-03 09:10:00,EMP_005,Database Access,Active,User,Disabled,Low
2026-07-03 06:08:00,EMP_036,Login,Active,Power User,Disabled,Low
2026-07-03 16:16:00,EMP_035,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 08:35:00,EMP_038,Password Change,Active,Administrator,Enabled,Low
2026-07-03 01:38:00,EMP_044,Password Change,Active,Power User,Enabled,Low
2026-07-03 13:03:00,EMP_010,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 18:52:00,EMP_021,Password Change,Active,Power User,Enabled,Low
2026-07-03 14:08:00,EMP_041,Password Change,Active,User,Disabled,Low
2026-07-03 16:44:00,EMP_031,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 03:23:00,EMP_012,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 21:45:00,EMP_018,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 16:24:00,EMP_003,Login,Active,Power User,Enabled,Low
2026-07-03 00:02:00,EMP_041,Password Change,Active,Power User,Disabled,Low
2026-07-03 07:12:00,NETWORK_ADMIN,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 04:27:00,EMP_039,Database Access,Active,Administrator,Disabled,Low
2026-07-03 10:35:00,EMP_016,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 09:21:00,EMP_009,Password Change,Active,User,Disabled,Low
2026-07-03 17:45:00,EMP_033,VPN Login,Active,Power User,Disabled,Low
2026-07-03 21:24:00,EMP_047,Database Access,Active,Administrator,Enabled,Low
2026-07-03 13:09:00,EMP_039,Database Access,Active,Administrator,Disabled,Low
2026-07-03 17:54:00,EMP_049,Password Change,Active,Power User,Disabled,Low
2026-07-03 15:59:00,EMP_049,Login,Active,Power User,Disabled,Low
2026-07-03 23:57:00,EMP_003,Password Change,Active,User,Enabled,Low
2026-07-03 16:10:00,EMP_044,Login,Active,User,Disabled,Low
2026-07-03 04:25:00,EMP_016,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 16:37:00,EMP_049,Database Access,Active,Administrator,Enabled,Low
2026-07-03 01:36:00,EMP_043,Password Change,Active,Power User,Enabled,Low
2026-07-03 11:42:00,EMP_020,VPN Login,Active,User,Enabled,Low
2026-07-03 08:24:00,EMP_029,Password Change,Active,User,Disabled,Low
2026-07-03 23:18:00,EMP_008,Database Access,Active,Power User,Enabled,Low
2026-07-03 18:03:00,EMP_036,Password Change,Active,Power User,Enabled,Low
2026-07-03 11:20:00,EMP_027,Password Change,Active,Power User,Enabled,Low
2026-07-03 18:33:00,EMP_045,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 02:57:00,EMP_018,Password Change,Active,User,Disabled,Low
2026-07-03 22:09:00,EMP_049,Database Access,Active,Power User,Enabled,Low
2026-07-03 08:10:00,EMP_005,Password Change,Active,Administrator,Disabled,Low
2026-07-03 06:36:00,EMP_001,MFA Challenge,Active,User,Disabled,Low
2026-07-03 20:10:00,EMP_024,Database Access,Active,Power User,Enabled,Low
2026-07-03 14:43:00,EMP_044,Database Access,Active,Power User,Enabled,Low
2026-07-03 12:53:00,EMP_022,Login,Active,User,Enabled,Low
2026-07-03 11:26:00,EMP_022,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 07:18:00,EMP_019,VPN Login,Active,User,Disabled,Low
2026-07-03 01:59:00,SOC_ANALYST,Database Access,Active,User,Enabled,Low
2026-07-03 11:56:00,EMP_009,Database Access,Active,Power User,Enabled,Low
2026-07-03 08:09:00,EMP_007,MFA Challenge,Active,User,Disabled,Low
2026-07-03 21:29:00,EMP_020,Password Change,Active,Administrator,Enabled,Low
2026-07-03 01:26:00,EMP_004,Login,Active,User,Disabled,Low
2026-07-03 17:40:00,EMP_007,VPN Login,Active,Power User,Disabled,Low
2026-07-03 11:49:00,EMP_037,Database Access,Active,Administrator,Disabled,Low
2026-07-03 05:32:00,EMP_003,Database Access,Active,User,Enabled,Low
2026-07-03 18:21:00,EMP_013,Password Change,Active,User,Disabled,Low
2026-07-03 03:40:00,SERVICE_SQL,MFA Challenge,Active,User,Disabled,Low
2026-07-03 18:45:00,SOC_ANALYST,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 09:45:00,EMP_028,MFA Challenge,Active,User,Enabled,Low
2026-07-03 22:43:00,EMP_019,Password Change,Active,Power User,Enabled,Low
2026-07-03 13:13:00,EMP_029,Password Change,Active,Administrator,Disabled,Low
2026-07-03 04:05:00,EMP_033,Login,Active,User,Enabled,Low
2026-07-03 12:03:00,EMP_007,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 14:00:00,EMP_036,Login,Active,Administrator,Disabled,Low
2026-07-03 12:48:00,EMP_025,Login,Active,User,Disabled,Low
2026-07-03 21:14:00,EMP_048,Database Access,Active,Administrator,Disabled,Low
2026-07-03 22:51:00,EMP_007,Password Change,Active,Administrator,Enabled,Low
2026-07-03 14:07:00,EMP_009,MFA Challenge,Active,User,Enabled,Low
2026-07-03 09:29:00,EMP_026,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 23:15:00,EMP_009,Database Access,Active,Power User,Enabled,Low
2026-07-03 10:40:00,EMP_039,Login,Active,Administrator,Enabled,Low
2026-07-03 09:56:00,EMP_021,Database Access,Active,User,Disabled,Low
2026-07-03 18:22:00,EMP_017,VPN Login,Active,Power User,Enabled,Low
2026-07-03 00:14:00,EMP_021,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 19:45:00,EMP_024,Login,Active,Power User,Disabled,Low
2026-07-03 16:18:00,EMP_008,Database Access,Active,Power User,Enabled,Low
2026-07-03 12:39:00,EMP_017,Database Access,Active,User,Disabled,Low
2026-07-03 02:29:00,EMP_012,Database Access,Active,Administrator,Enabled,Low
2026-07-03 22:07:00,EMP_015,Database Access,Active,Power User,Enabled,Low
2026-07-03 15:41:00,EMP_004,MFA Challenge,Active,User,Enabled,Low
2026-07-03 09:26:00,EMP_035,Login,Active,Power User,Disabled,Low
2026-07-03 23:28:00,EMP_011,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 12:45:00,EMP_050,Login,Active,Administrator,Enabled,Low
2026-07-03 19:28:00,EMP_040,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 14:15:00,NETWORK_ADMIN,Database Access,Active,User,Disabled,Low
2026-07-03 19:06:00,EMP_010,Login,Active,User,Disabled,Low
2026-07-03 06:37:00,EMP_024,Password Change,Active,Power User,Enabled,Low
2026-07-03 06:11:00,EMP_028,Password Change,Active,Administrator,Enabled,Low
2026-07-03 16:57:00,EMP_046,Login,Active,Power User,Enabled,Low
2026-07-03 07:47:00,EMP_005,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 06:20:00,EMP_029,Password Change,Active,Administrator,Enabled,Low
2026-07-03 06:38:00,EMP_038,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 05:48:00,EMP_027,VPN Login,Active,User,Enabled,Low
2026-07-03 18:24:00,EMP_017,Login,Active,User,Enabled,Low
2026-07-03 23:33:00,EMP_018,Password Change,Active,Power User,Enabled,Low
2026-07-03 20:44:00,EMP_047,MFA Challenge,Active,User,Disabled,Low
2026-07-03 21:12:00,EMP_015,Password Change,Active,Power User,Disabled,Low
2026-07-03 06:11:00,NETWORK_ADMIN,VPN Login,Active,User,Enabled,Low
2026-07-03 08:38:00,EMP_005,Password Change,Active,User,Enabled,Low
2026-07-03 04:55:00,EMP_047,Password Change,Active,User,Enabled,Low
2026-07-03 05:26:00,EMP_003,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 10:28:00,EMP_013,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 09:14:00,EMP_048,Database Access,Active,Administrator,Disabled,Low
2026-07-03 12:43:00,EMP_029,Login,Active,Power User,Disabled,Low
2026-07-03 11:10:00,EMP_039,Login,Active,Administrator,Enabled,Low
2026-07-03 13:40:00,EMP_049,Login,Active,Administrator,Disabled,Low
2026-07-03 09:16:00,EMP_006,Database Access,Active,User,Enabled,Low
2026-07-03 07:06:00,EMP_031,Password Change,Active,Administrator,Disabled,Low
2026-07-03 04:47:00,EMP_045,Login,Active,User,Enabled,Low
2026-07-03 20:58:00,EMP_014,Password Change,Active,Power User,Disabled,Low
2026-07-03 06:51:00,EMP_041,Login,Active,Administrator,Enabled,Low
2026-07-03 02:57:00,EMP_001,MFA Challenge,Active,User,Enabled,Low
2026-07-03 21:20:00,EMP_025,Password Change,Active,User,Enabled,Low
2026-07-03 01:16:00,BACKUP_ADMIN,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 01:10:00,EMP_034,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 20:01:00,EMP_031,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 07:05:00,EMP_009,VPN Login,Active,Power User,Enabled,Low
2026-07-03 01:34:00,SOC_ANALYST,Database Access,Active,Power User,Enabled,Low
2026-07-03 00:39:00,NETWORK_ADMIN,Password Change,Active,User,Disabled,Low
2026-07-03 20:08:00,EMP_049,VPN Login,Active,User,Enabled,Low
2026-07-03 03:34:00,EMP_024,Login,Active,Administrator,Enabled,Low
2026-07-03 22:35:00,EMP_026,Database Access,Active,Power User,Disabled,Low
2026-07-03 04:39:00,EMP_023,Login,Active,Power User,Disabled,Low
2026-07-03 19:42:00,EMP_009,VPN Login,Active,User,Disabled,Low
2026-07-03 18:04:00,EMP_033,VPN Login,Active,User,Enabled,Low
2026-07-03 21:33:00,EMP_031,Database Access,Active,User,Disabled,Low
2026-07-03 09:10:00,EMP_020,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 04:04:00,EMP_026,Database Access,Active,Power User,Disabled,Low
2026-07-03 00:14:00,EMP_018,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 18:19:00,EMP_002,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 17:21:00,EMP_016,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 10:35:00,EMP_032,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 20:29:00,EMP_030,Database Access,Active,User,Disabled,Low
2026-07-03 03:12:00,EMP_037,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 10:58:00,EMP_009,VPN Login,Active,User,Disabled,Low
2026-07-03 10:30:00,EMP_017,Login,Active,User,Enabled,Low
2026-07-03 02:58:00,EMP_039,Database Access,Active,Power User,Disabled,Low
2026-07-03 17:40:00,EMP_013,Database Access,Active,Administrator,Disabled,Low
2026-07-03 02:26:00,EMP_023,VPN Login,Active,User,Disabled,Low
2026-07-03 05:17:00,EMP_043,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 04:24:00,EMP_010,VPN Login,Active,Power User,Enabled,Low
2026-07-03 21:37:00,EMP_005,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 23:42:00,EMP_026,VPN Login,Active,Power User,Disabled,Low
2026-07-03 09:03:00,EMP_041,Database Access,Active,Power User,Disabled,Low
2026-07-03 08:53:00,EMP_040,Login,Active,Administrator,Disabled,Low
2026-07-03 01:50:00,EMP_048,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 02:19:00,EMP_035,Password Change,Active,User,Enabled,Low
2026-07-03 15:39:00,EMP_047,VPN Login,Active,User,Enabled,Low
2026-07-03 09:35:00,EMP_004,VPN Login,Active,User,Enabled,Low
2026-07-03 19:13:00,EMP_013,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 06:38:00,EMP_037,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 19:44:00,SOC_ANALYST,VPN Login,Active,Power User,Disabled,Low
2026-07-03 00:23:00,EMP_026,Login,Active,Power User,Enabled,Low
2026-07-03 03:31:00,EMP_022,Password Change,Active,Power User,Disabled,Low
2026-07-03 09:32:00,EMP_020,VPN Login,Active,Power User,Enabled,Low
2026-07-03 06:18:00,EMP_031,Login,Active,Power User,Disabled,Low
2026-07-03 04:10:00,EMP_026,Password Change,Active,Administrator,Enabled,Low
2026-07-03 22:01:00,EMP_045,VPN Login,Active,Power User,Disabled,Low
2026-07-03 01:51:00,EMP_015,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 11:46:00,EMP_016,Password Change,Active,Power User,Disabled,Low
2026-07-03 20:15:00,EMP_003,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 01:53:00,EMP_024,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 07:44:00,EMP_008,Password Change,Active,User,Enabled,Low
2026-07-03 14:33:00,EMP_015,Database Access,Active,Power User,Enabled,Low
2026-07-03 20:47:00,EMP_046,MFA Challenge,Active,User,Disabled,Low
2026-07-03 19:36:00,EMP_016,MFA Challenge,Active,User,Disabled,Low
2026-07-03 03:24:00,EMP_030,Login,Active,Administrator,Enabled,Low
2026-07-03 18:35:00,EMP_019,Database Access,Active,Administrator,Enabled,Low
2026-07-03 19:30:00,EMP_013,Database Access,Active,User,Enabled,Low
2026-07-03 21:57:00,EMP_034,Password Change,Active,Power User,Disabled,Low
2026-07-03 05:51:00,EMP_031,MFA Challenge,Active,User,Enabled,Low
2026-07-03 18:10:00,EMP_028,Login,Active,Power User,Disabled,Low
2026-07-03 17:17:00,EMP_022,VPN Login,Active,User,Disabled,Low
2026-07-03 03:27:00,EMP_036,Database Access,Active,Administrator,Enabled,Low
2026-07-03 11:38:00,EMP_011,VPN Login,Active,Power User,Disabled,Low
2026-07-03 14:46:00,EMP_037,Password Change,Active,Administrator,Disabled,Low
2026-07-03 10:32:00,EMP_023,Database Access,Active,Power User,Disabled,Low
2026-07-03 20:37:00,EMP_045,Database Access,Active,Power User,Disabled,Low
2026-07-03 21:37:00,EMP_032,Database Access,Active,Power User,Enabled,Low
2026-07-03 13:26:00,EMP_034,Password Change,Active,Power User,Enabled,Low
2026-07-03 01:30:00,EMP_020,Database Access,Active,Power User,Disabled,Low
2026-07-03 00:06:00,EMP_048,Password Change,Active,Administrator,Enabled,Low
2026-07-03 08:43:00,EMP_021,Database Access,Active,User,Enabled,Low
2026-07-03 19:10:00,EMP_003,MFA Challenge,Active,User,Enabled,Low
2026-07-03 03:29:00,EMP_015,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 12:37:00,EMP_001,Login,Active,Administrator,Enabled,Low
2026-07-03 14:39:00,EMP_035,Login,Active,User,Enabled,Low
2026-07-03 23:37:00,EMP_008,Database Access,Active,Power User,Disabled,Low
2026-07-03 23:41:00,EMP_033,Password Change,Active,Administrator,Enabled,Low
2026-07-03 21:56:00,EMP_008,Login,Active,Administrator,Disabled,Low
2026-07-03 08:42:00,EMP_022,Database Access,Active,Administrator,Disabled,Low
2026-07-03 16:31:00,EMP_043,Login,Active,Power User,Enabled,Low
2026-07-03 15:01:00,EMP_018,Database Access,Active,User,Disabled,Low
2026-07-03 12:26:00,EMP_047,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 00:42:00,EMP_036,Login,Active,Administrator,Enabled,Low
2026-07-03 20:59:00,EMP_046,Password Change,Active,Administrator,Disabled,Low
2026-07-03 11:46:00,EMP_011,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 19:06:00,EMP_041,Login,Active,User,Disabled,Low
2026-07-03 16:00:00,EMP_039,VPN Login,Active,User,Enabled,Low
2026-07-03 12:46:00,EMP_046,Database Access,Active,Administrator,Disabled,Low
2026-07-03 09:35:00,EMP_002,Login,Active,User,Enabled,Low
2026-07-03 15:05:00,EMP_012,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 16:19:00,EMP_041,Password Change,Active,Administrator,Disabled,Low
2026-07-03 07:44:00,EMP_044,VPN Login,Active,User,Disabled,Low
2026-07-03 19:32:00,EMP_009,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 09:52:00,EMP_012,VPN Login,Active,User,Disabled,Low
2026-07-03 03:20:00,EMP_043,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 15:25:00,EMP_048,VPN Login,Active,User,Disabled,Low
2026-07-03 03:52:00,EMP_031,Login,Active,Administrator,Disabled,Low
2026-07-03 01:49:00,EMP_025,Database Access,Active,Power User,Disabled,Low
2026-07-03 07:05:00,EMP_043,Database Access,Active,Power User,Disabled,Low
2026-07-03 00:14:00,EMP_039,Login,Active,Power User,Enabled,Low
2026-07-03 17:45:00,EMP_028,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 20:01:00,EMP_024,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 07:26:00,EMP_011,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 03:20:00,EMP_002,VPN Login,Active,User,Enabled,Low
2026-07-03 10:13:00,EMP_018,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 18:05:00,EMP_003,Password Change,Active,Power User,Enabled,Low
2026-07-03 23:00:00,EMP_018,Password Change,Active,User,Disabled,Low
2026-07-03 12:46:00,EMP_006,Login,Active,Power User,Enabled,Low
2026-07-03 18:25:00,EMP_019,VPN Login,Active,User,Disabled,Low
2026-07-03 21:50:00,EMP_041,Login,Active,User,Enabled,Low
2026-07-03 14:18:00,EMP_029,VPN Login,Active,User,Enabled,Low
2026-07-03 02:09:00,EMP_004,VPN Login,Active,User,Enabled,Low
2026-07-03 20:28:00,NETWORK_ADMIN,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 14:49:00,EMP_020,Login,Active,Power User,Disabled,Low
2026-07-03 03:00:00,EMP_025,VPN Login,Active,User,Enabled,Low
2026-07-03 20:50:00,EMP_007,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 00:16:00,EMP_042,Login,Active,Administrator,Enabled,Low
2026-07-03 21:39:00,EMP_043,VPN Login,Active,Power User,Disabled,Low
2026-07-03 15:56:00,SOC_ANALYST,VPN Login,Active,User,Disabled,Low
2026-07-03 00:51:00,EMP_001,Login,Active,User,Enabled,Low
2026-07-03 17:51:00,EMP_012,Login,Active,User,Enabled,Low
2026-07-03 08:01:00,EMP_043,VPN Login,Active,Power User,Disabled,Low
2026-07-03 12:49:00,EMP_006,Login,Active,User,Enabled,Low
2026-07-03 06:05:00,EMP_041,Password Change,Active,Power User,Enabled,Low
2026-07-03 03:35:00,EMP_036,Password Change,Active,Administrator,Disabled,Low
2026-07-03 19:21:00,EMP_048,Database Access,Active,Administrator,Disabled,Low
2026-07-03 03:57:00,EMP_038,Password Change,Active,Administrator,Enabled,Low
2026-07-03 18:06:00,EMP_018,MFA Challenge,Active,User,Enabled,Low
2026-07-03 02:40:00,EMP_029,Password Change,Active,Administrator,Disabled,Low
2026-07-03 13:50:00,EMP_035,VPN Login,Active,User,Disabled,Low
2026-07-03 00:44:00,EMP_003,VPN Login,Active,Power User,Disabled,Low
2026-07-03 10:50:00,EMP_008,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 21:27:00,EMP_010,Database Access,Active,User,Enabled,Low
2026-07-03 17:51:00,EMP_035,Database Access,Active,User,Disabled,Low
2026-07-03 15:02:00,EMP_042,Password Change,Active,Power User,Disabled,Low
2026-07-03 01:25:00,EMP_016,Password Change,Active,Administrator,Disabled,Low
2026-07-03 08:18:00,EMP_035,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 10:16:00,EMP_021,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 14:09:00,EMP_012,Password Change,Active,Power User,Enabled,Low
2026-07-03 03:36:00,EMP_002,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 22:00:00,EMP_037,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 09:32:00,EMP_049,Database Access,Active,Administrator,Disabled,Low
2026-07-03 19:21:00,EMP_012,Database Access,Active,Power User,Enabled,Low
2026-07-03 11:40:00,EMP_008,Password Change,Active,Power User,Enabled,Low
2026-07-03 16:29:00,EMP_014,Password Change,Active,Power User,Enabled,Low
2026-07-03 10:32:00,EMP_037,Password Change,Active,User,Disabled,Low
2026-07-03 17:28:00,EMP_001,Database Access,Active,User,Disabled,Low
2026-07-03 13:32:00,EMP_042,Login,Active,User,Disabled,Low
