Timestamp,Building,Camera,Zone,Event,Confidence,Person
2026-07-03 00:21:00,Building_A,CAM-01,Loading Dock,Employee Walking,100,EMP_006
2026-07-03 07:14:00,Building_C,CAM-09,Reception,Door Open,86,NETWORK_ADMIN
2026-07-03 13:15:00,Building_B,CAM-01,SOC,Employee Walking,98,EMP_031
2026-07-03 00:07:00,Building_C,CAM-03,Loading Dock,Door Open,91,EMP_026
2026-07-03 20:48:00,Building_C,CAM-02,Server Room,Employee Walking,84,EMP_050
2026-07-03 23:12:00,Building_A,CAM-12,Finance Office,Door Open,100,SOC_ANALYST
2026-07-03 18:21:00,Building_C,CAM-15,HR Office,Employee Walking,100,EMP_035
2026-07-03 00:56:00,Building_A,CAM-07,Server Room,Door Open,96,EMP_048
2026-07-03 17:18:00,Building_A,CAM-14,Main Entrance,Person Entering,84,EMP_026
2026-07-03 23:00:00,Building_C,CAM-15,Reception,Door Open,97,EMP_045
2026-07-03 17:12:00,Building_B,CAM-08,SOC,Employee Walking,95,EMP_046
2026-07-03 21:31:00,Building_A,CAM-02,HR Office,Door Open,98,EMP_037
2026-07-03 11:00:00,Building_B,CAM-01,Emergency Exit,Employee Walking,95,EMP_050
2026-07-03 07:12:00,Building_A,CAM-15,Finance Office,Door Open,83,EMP_050
2026-07-03 13:59:00,Building_B,CAM-03,Reception,Person Entering,89,EMP_039
2026-07-03 17:53:00,Building_C,CAM-03,Finance Office,Door Open,93,EMP_041
2026-07-03 18:07:00,Building_A,CAM-05,Main Entrance,Person Entering,98,EMP_049
2026-07-03 08:53:00,Building_A,CAM-02,Reception,Employee Walking,92,EMP_031
2026-07-03 02:03:00,Building_B,CAM-12,Server Room,Door Open,84,EMP_035
2026-07-03 10:58:00,Building_B,CAM-14,HR Office,Person Entering,97,EMP_015
2026-07-03 01:27:00,Building_C,CAM-06,Reception,Employee Walking,95,EMP_038
2026-07-03 03:59:00,Building_C,CAM-10,HR Office,Employee Walking,97,EMP_017
2026-07-03 06:12:00,Building_A,CAM-13,Emergency Exit,Employee Walking,91,EMP_010
2026-07-03 15:10:00,Building_B,CAM-09,HR Office,Person Entering,94,EMP_031
2026-07-03 05:04:00,Building_A,CAM-10,Loading Dock,Door Open,84,EMP_019
2026-07-03 18:46:00,Building_C,CAM-15,Finance Office,Person Entering,99,NETWORK_ADMIN
2026-07-03 04:34:00,Building_B,CAM-15,Reception,Employee Walking,98,EMP_038
2026-07-03 04:56:00,Building_C,CAM-11,Main Entrance,Person Entering,80,EMP_005
2026-07-03 08:34:00,Building_A,CAM-03,Emergency Exit,Door Open,90,EMP_015
2026-07-03 19:08:00,Building_B,CAM-13,Loading Dock,Employee Walking,88,EMP_033
2026-07-03 20:22:00,Building_B,CAM-07,Finance Office,Door Open,87,EMP_035
2026-07-03 02:51:00,Building_B,CAM-05,Finance Office,Employee Walking,88,EMP_007
2026-07-03 12:25:00,Building_B,CAM-15,Main Entrance,Person Entering,86,EMP_037
2026-07-03 02:17:00,Building_B,CAM-09,Finance Office,Employee Walking,80,EMP_028
2026-07-03 09:38:00,Building_C,CAM-15,Reception,Door Open,83,EMP_014
2026-07-03 21:11:00,Building_C,CAM-12,Server Room,Person Entering,88,EMP_038
2026-07-03 07:25:00,Building_A,CAM-12,Main Entrance,Employee Walking,94,EMP_038
2026-07-03 20:04:00,Building_A,CAM-04,Finance Office,Door Open,86,EMP_049
2026-07-03 11:42:00,Building_C,CAM-15,Loading Dock,Employee Walking,84,EMP_009
2026-07-03 02:53:00,Building_B,CAM-10,SOC,Door Open,81,EMP_010
2026-07-03 08:15:00,Building_C,CAM-15,HR Office,Employee Walking,87,EMP_034
2026-07-03 10:34:00,Building_B,CAM-02,Loading Dock,Person Entering,91,EMP_047
2026-07-03 20:00:00,Building_C,CAM-01,Reception,Person Entering,85,EMP_046
2026-07-03 21:51:00,Building_C,CAM-02,Main Entrance,Person Entering,82,EMP_029
2026-07-03 23:29:00,Building_B,CAM-15,SOC,Person Entering,88,EMP_002
2026-07-03 19:25:00,Building_B,CAM-02,Emergency Exit,Person Entering,92,EMP_049
2026-07-03 17:19:00,Building_B,CAM-15,Finance Office,Door Open,90,EMP_021
2026-07-03 15:16:00,Building_A,CAM-11,Main Entrance,Door Open,90,EMP_018
2026-07-03 09:42:00,Building_A,CAM-02,Loading Dock,Door Open,85,EMP_009
2026-07-03 11:48:00,Building_A,CAM-15,Main Entrance,Person Entering,100,EMP_038
2026-07-03 19:54:00,Building_A,CAM-08,Reception,Door Open,89,EMP_005
2026-07-03 04:42:00,Building_A,CAM-09,Server Room,Door Open,90,EMP_031
2026-07-03 18:01:00,Building_B,CAM-04,Main Entrance,Employee Walking,86,SOC_ANALYST
2026-07-03 06:19:00,Building_C,CAM-13,Main Entrance,Door Open,89,EMP_044
2026-07-03 18:45:00,Building_C,CAM-04,Main Entrance,Employee Walking,94,EMP_011
2026-07-03 11:07:00,Building_C,CAM-12,Emergency Exit,Door Open,81,EMP_030
2026-07-03 09:35:00,Building_C,CAM-01,Finance Office,Door Open,94,EMP_048
2026-07-03 02:19:00,Building_A,CAM-09,SOC,Person Entering,86,EMP_037
2026-07-03 08:06:00,Building_C,CAM-10,Server Room,Employee Walking,93,EMP_014
2026-07-03 00:18:00,Building_C,CAM-07,Loading Dock,Person Entering,100,EMP_048
2026-07-03 17:57:00,Building_B,CAM-13,Main Entrance,Door Open,87,EMP_014
2026-07-03 08:11:00,Building_B,CAM-03,Finance Office,Door Open,88,EMP_018
2026-07-03 13:12:00,Building_B,CAM-07,Main Entrance,Person Entering,100,EMP_024
2026-07-03 01:43:00,Building_B,CAM-11,Emergency Exit,Person Entering,86,EMP_037
2026-07-03 18:14:00,Building_B,CAM-04,Emergency Exit,Person Entering,82,EMP_042
2026-07-03 02:00:00,Building_B,CAM-15,Emergency Exit,Door Open,91,EMP_042
2026-07-03 18:29:00,Building_C,CAM-11,SOC,Door Open,98,EMP_035
2026-07-03 11:44:00,Building_C,CAM-12,SOC,Employee Walking,90,EMP_004
2026-07-03 07:26:00,Building_A,CAM-02,SOC,Door Open,82,EMP_014
2026-07-03 08:05:00,Building_A,CAM-05,Finance Office,Employee Walking,84,EMP_010
2026-07-03 01:32:00,Building_B,CAM-08,Main Entrance,Employee Walking,88,EMP_036
2026-07-03 04:17:00,Building_A,CAM-12,Main Entrance,Person Entering,97,EMP_045
2026-07-03 21:09:00,Building_B,CAM-15,Server Room,Employee Walking,81,EMP_038
2026-07-03 19:16:00,Building_C,CAM-04,HR Office,Door Open,94,EMP_029
2026-07-03 14:58:00,Building_B,CAM-02,HR Office,Person Entering,81,EMP_013
2026-07-03 06:19:00,Building_C,CAM-10,Main Entrance,Employee Walking,92,EMP_044
2026-07-03 02:55:00,Building_A,CAM-07,Finance Office,Person Entering,82,EMP_005
2026-07-03 05:46:00,Building_B,CAM-13,HR Office,Employee Walking,98,EMP_007
2026-07-03 14:29:00,Building_A,CAM-09,Loading Dock,Door Open,100,EMP_004
2026-07-03 18:17:00,Building_A,CAM-06,Main Entrance,Employee Walking,87,EMP_044
2026-07-03 21:44:00,Building_A,CAM-03,Finance Office,Door Open,93,EMP_021
2026-07-03 23:48:00,Building_A,CAM-06,Emergency Exit,Employee Walking,81,EMP_013
2026-07-03 06:16:00,Building_C,CAM-08,Loading Dock,Person Entering,95,EMP_027
2026-07-03 06:10:00,Building_A,CAM-06,Reception,Person Entering,89,EMP_017
2026-07-03 15:16:00,Building_C,CAM-10,Reception,Person Entering,94,EMP_024
2026-07-03 06:58:00,Building_C,CAM-05,HR Office,Employee Walking,89,EMP_009
2026-07-03 22:17:00,Building_B,CAM-13,Emergency Exit,Employee Walking,83,EMP_045
2026-07-03 10:15:00,Building_C,CAM-08,Emergency Exit,Employee Walking,86,EMP_019
2026-07-03 12:16:00,Building_B,CAM-04,Finance Office,Person Entering,82,EMP_043
2026-07-03 03:04:00,Building_B,CAM-08,Main Entrance,Employee Walking,94,EMP_036
2026-07-03 11:18:00,Building_A,CAM-14,Loading Dock,Employee Walking,99,EMP_015
2026-07-03 20:39:00,Building_A,CAM-07,Emergency Exit,Door Open,85,EMP_043
2026-07-03 02:24:00,Building_A,CAM-07,Server Room,Person Entering,81,EMP_011
2026-07-03 22:14:00,Building_C,CAM-10,Server Room,Employee Walking,93,EMP_017
2026-07-03 22:41:00,Building_A,CAM-06,Server Room,Door Open,83,EMP_031
2026-07-03 15:00:00,Building_B,CAM-14,Finance Office,Door Open,98,EMP_011
2026-07-03 21:19:00,Building_A,CAM-13,Finance Office,Employee Walking,99,NETWORK_ADMIN
2026-07-03 21:31:00,Building_C,CAM-14,Emergency Exit,Person Entering,93,EMP_024
2026-07-03 07:41:00,Building_C,CAM-11,Reception,Door Open,91,EMP_001
2026-07-03 18:13:00,Building_C,CAM-12,SOC,Door Open,90,BACKUP_ADMIN
2026-07-03 07:49:00,Building_B,CAM-14,Finance Office,Employee Walking,98,EMP_014
2026-07-03 20:18:00,Building_A,CAM-07,Main Entrance,Employee Walking,93,SERVICE_SQL
2026-07-03 00:06:00,Building_A,CAM-02,Loading Dock,Door Open,95,EMP_047
2026-07-03 15:01:00,Building_A,CAM-06,Reception,Person Entering,84,EMP_022
2026-07-03 19:02:00,Building_B,CAM-12,Server Room,Door Open,98,EMP_048
2026-07-03 03:08:00,Building_C,CAM-05,Server Room,Person Entering,95,EMP_022
2026-07-03 06:53:00,Building_A,CAM-02,Main Entrance,Employee Walking,92,EMP_043
2026-07-03 11:24:00,Building_B,CAM-07,Emergency Exit,Door Open,92,EMP_038
2026-07-03 07:24:00,Building_C,CAM-04,Finance Office,Employee Walking,87,EMP_008
2026-07-03 20:48:00,Building_B,CAM-01,Reception,Door Open,92,EMP_030
2026-07-03 17:24:00,Building_B,CAM-06,HR Office,Person Entering,95,EMP_033
2026-07-03 22:32:00,Building_A,CAM-04,Loading Dock,Person Entering,88,EMP_037
2026-07-03 00:06:00,Building_B,CAM-14,Finance Office,Door Open,91,EMP_001
2026-07-03 18:11:00,Building_C,CAM-09,Main Entrance,Person Entering,93,EMP_024
2026-07-03 14:46:00,Building_C,CAM-12,HR Office,Person Entering,81,NETWORK_ADMIN
2026-07-03 17:37:00,Building_A,CAM-03,Loading Dock,Employee Walking,82,EMP_015
2026-07-03 21:53:00,Building_C,CAM-04,Loading Dock,Employee Walking,100,EMP_016
2026-07-03 23:07:00,Building_A,CAM-07,Reception,Employee Walking,94,EMP_012
2026-07-03 04:19:00,Building_B,CAM-14,Finance Office,Door Open,84,EMP_028
2026-07-03 00:31:00,Building_A,CAM-01,Main Entrance,Door Open,88,EMP_038
2026-07-03 21:06:00,Building_B,CAM-06,Emergency Exit,Door Open,95,EMP_005
2026-07-03 04:36:00,Building_A,CAM-01,Loading Dock,Employee Walking,86,EMP_013
2026-07-03 21:16:00,Building_B,CAM-04,HR Office,Employee Walking,96,SERVICE_SQL
2026-07-03 15:52:00,Building_C,CAM-01,Server Room,Employee Walking,81,EMP_038
2026-07-03 02:06:00,Building_A,CAM-06,HR Office,Employee Walking,89,SOC_ANALYST
2026-07-03 06:55:00,Building_B,CAM-14,Server Room,Door Open,82,EMP_014
2026-07-03 03:05:00,Building_C,CAM-15,Reception,Employee Walking,93,EMP_013
2026-07-03 04:31:00,Building_C,CAM-04,SOC,Door Open,95,EMP_029
2026-07-03 01:36:00,Building_B,CAM-14,SOC,Door Open,81,EMP_025
2026-07-03 17:43:00,Building_C,CAM-09,Reception,Person Entering,96,EMP_002
2026-07-03 02:49:00,Building_A,CAM-06,Server Room,Person Entering,83,EMP_036
2026-07-03 02:29:00,Building_C,CAM-04,Emergency Exit,Employee Walking,81,EMP_022
2026-07-03 01:51:00,Building_B,CAM-05,Finance Office,Door Open,80,EMP_022
2026-07-03 01:29:00,Building_C,CAM-01,HR Office,Employee Walking,85,EMP_037
2026-07-03 22:24:00,Building_A,CAM-13,Reception,Person Entering,94,BACKUP_ADMIN
2026-07-03 23:53:00,Building_A,CAM-04,Finance Office,Door Open,94,EMP_007
2026-07-03 21:58:00,Building_B,CAM-05,Emergency Exit,Person Entering,82,EMP_014
2026-07-03 10:53:00,Building_C,CAM-09,Finance Office,Door Open,91,EMP_008
2026-07-03 12:19:00,Building_A,CAM-14,SOC,Person Entering,81,EMP_019
2026-07-03 08:38:00,Building_C,CAM-10,HR Office,Door Open,81,EMP_019
2026-07-03 12:48:00,Building_B,CAM-08,Finance Office,Door Open,90,EMP_049
2026-07-03 02:37:00,Building_C,CAM-13,HR Office,Person Entering,96,EMP_006
2026-07-03 05:16:00,Building_C,CAM-04,Finance Office,Door Open,91,EMP_040
2026-07-03 10:04:00,Building_B,CAM-15,Loading Dock,Employee Walking,83,BACKUP_ADMIN
2026-07-03 18:04:00,Building_A,CAM-05,Main Entrance,Person Entering,82,EMP_048
2026-07-03 03:38:00,Building_B,CAM-12,Main Entrance,Employee Walking,89,EMP_031
2026-07-03 20:06:00,Building_A,CAM-14,SOC,Person Entering,95,EMP_048
2026-07-03 21:04:00,Building_A,CAM-12,Emergency Exit,Door Open,86,EMP_004
2026-07-03 12:17:00,Building_A,CAM-15,Reception,Person Entering,97,EMP_020
2026-07-03 10:06:00,Building_A,CAM-14,HR Office,Door Open,93,EMP_020
2026-07-03 16:58:00,Building_A,CAM-07,SOC,Person Entering,84,EMP_024
2026-07-03 08:41:00,Building_B,CAM-07,Finance Office,Person Entering,81,EMP_041
2026-07-03 10:13:00,Building_C,CAM-01,Server Room,Door Open,97,EMP_013
2026-07-03 03:19:00,Building_B,CAM-04,Main Entrance,Door Open,93,EMP_029
2026-07-03 04:47:00,Building_A,CAM-01,Finance Office,Employee Walking,82,EMP_028
2026-07-03 05:18:00,Building_C,CAM-13,SOC,Person Entering,96,EMP_013
2026-07-03 02:19:00,Building_B,CAM-14,Loading Dock,Employee Walking,86,EMP_001
2026-07-03 05:35:00,Building_A,CAM-03,Loading Dock,Door Open,91,EMP_041
2026-07-03 15:48:00,Building_A,CAM-10,Reception,Person Entering,81,EMP_001
2026-07-03 06:34:00,Building_B,CAM-12,Finance Office,Employee Walking,89,EMP_012
2026-07-03 06:58:00,Building_A,CAM-01,Reception,Door Open,94,EMP_014
2026-07-03 21:33:00,Building_A,CAM-11,Emergency Exit,Person Entering,99,EMP_041
2026-07-03 23:04:00,Building_B,CAM-05,Emergency Exit,Employee Walking,90,EMP_027
2026-07-03 09:11:00,Building_B,CAM-08,Loading Dock,Door Open,86,EMP_026
2026-07-03 22:04:00,Building_B,CAM-15,Emergency Exit,Door Open,82,EMP_020
2026-07-03 00:37:00,Building_A,CAM-13,HR Office,Door Open,85,EMP_003
2026-07-03 11:03:00,Building_B,CAM-11,SOC,Door Open,82,EMP_017
2026-07-03 07:24:00,Building_B,CAM-04,Loading Dock,Door Open,97,EMP_011
2026-07-03 00:45:00,Building_C,CAM-12,Reception,Door Open,94,EMP_042
2026-07-03 07:50:00,Building_C,CAM-08,Finance Office,Door Open,97,EMP_011
2026-07-03 21:36:00,Building_B,CAM-09,Reception,Employee Walking,94,EMP_025
2026-07-03 17:30:00,Building_B,CAM-03,SOC,Person Entering,86,EMP_037
2026-07-03 03:39:00,Building_C,CAM-03,Finance Office,Employee Walking,96,EMP_022
2026-07-03 20:19:00,Building_B,CAM-14,Server Room,Door Open,94,EMP_013
2026-07-03 20:05:00,Building_A,CAM-03,Server Room,Door Open,89,EMP_031
2026-07-03 16:42:00,Building_C,CAM-11,Loading Dock,Employee Walking,95,EMP_033
2026-07-03 10:44:00,Building_C,CAM-10,Emergency Exit,Person Entering,83,EMP_030
2026-07-03 07:29:00,Building_C,CAM-09,SOC,Employee Walking,88,EMP_040
2026-07-03 08:06:00,Building_C,CAM-08,Main Entrance,Person Entering,97,SOC_ANALYST
2026-07-03 12:58:00,Building_A,CAM-03,Server Room,Employee Walking,86,EMP_026
2026-07-03 08:16:00,Building_B,CAM-11,Finance Office,Person Entering,98,EMP_043
2026-07-03 13:16:00,Building_B,CAM-05,Reception,Employee Walking,84,EMP_017
2026-07-03 04:03:00,Building_A,CAM-15,Emergency Exit,Door Open,92,EMP_043
2026-07-03 03:08:00,Building_B,CAM-11,Server Room,Door Open,80,EMP_011
2026-07-03 07:19:00,Building_B,CAM-02,Finance Office,Door Open,83,EMP_014
2026-07-03 12:59:00,Building_A,CAM-11,Emergency Exit,Door Open,83,EMP_040
2026-07-03 09:18:00,Building_B,CAM-14,Main Entrance,Door Open,93,SOC_ANALYST
2026-07-03 09:30:00,Building_A,CAM-10,HR Office,Employee Walking,95,EMP_037
2026-07-03 04:22:00,Building_B,CAM-09,HR Office,Door Open,91,EMP_029
2026-07-03 02:04:00,Building_C,CAM-14,Main Entrance,Person Entering,88,EMP_038
2026-07-03 04:09:00,Building_B,CAM-15,Finance Office,Door Open,85,EMP_003
2026-07-03 20:59:00,Building_C,CAM-11,SOC,Person Entering,100,EMP_049
2026-07-03 20:23:00,Building_A,CAM-06,Emergency Exit,Door Open,91,NETWORK_ADMIN
2026-07-03 20:58:00,Building_B,CAM-01,Server Room,Person Entering,89,EMP_024
2026-07-03 21:07:00,Building_A,CAM-09,Server Room,Employee Walking,84,EMP_043
2026-07-03 12:52:00,Building_B,CAM-08,Emergency Exit,Employee Walking,82,EMP_004
2026-07-03 01:06:00,Building_B,CAM-06,Finance Office,Person Entering,98,EMP_022
2026-07-03 18:59:00,Building_B,CAM-04,Reception,Employee Walking,84,EMP_040
2026-07-03 06:06:00,Building_C,CAM-05,Main Entrance,Employee Walking,85,BACKUP_ADMIN
2026-07-03 04:35:00,Building_B,CAM-07,Loading Dock,Person Entering,91,EMP_028
2026-07-03 22:39:00,Building_A,CAM-06,HR Office,Employee Walking,90,EMP_042
2026-07-03 22:31:00,Building_C,CAM-07,Emergency Exit,Employee Walking,94,EMP_014
2026-07-03 20:47:00,Building_A,CAM-15,Finance Office,Employee Walking,91,SERVICE_SQL
2026-07-03 22:45:00,Building_B,CAM-03,Main Entrance,Person Entering,93,EMP_024
2026-07-03 04:57:00,Building_B,CAM-05,Main Entrance,Person Entering,85,NETWORK_ADMIN
2026-07-03 15:02:00,Building_A,CAM-14,Reception,Person Entering,80,EMP_037
2026-07-03 07:27:00,Building_B,CAM-15,Server Room,Person Entering,85,EMP_009
2026-07-03 05:05:00,Building_B,CAM-05,Reception,Door Open,99,EMP_035
2026-07-03 22:51:00,Building_B,CAM-15,Server Room,Door Open,95,SERVICE_SQL
2026-07-03 06:27:00,Building_B,CAM-03,Loading Dock,Person Entering,92,EMP_026
2026-07-03 10:32:00,Building_C,CAM-10,Finance Office,Employee Walking,85,SOC_ANALYST
2026-07-03 03:18:00,Building_C,CAM-04,Main Entrance,Door Open,80,EMP_025
2026-07-03 07:42:00,Building_C,CAM-12,SOC,Employee Walking,94,EMP_034
2026-07-03 10:56:00,Building_A,CAM-07,SOC,Door Open,84,EMP_018
2026-07-03 20:47:00,Building_A,CAM-12,Main Entrance,Door Open,86,EMP_041
2026-07-03 08:25:00,Building_A,CAM-06,Finance Office,Person Entering,81,EMP_041
2026-07-03 15:56:00,Building_A,CAM-02,Finance Office,Person Entering,96,EMP_028
2026-07-03 13:39:00,Building_C,CAM-07,Loading Dock,Door Open,80,EMP_045
2026-07-03 16:47:00,Building_A,CAM-01,Reception,Employee Walking,100,EMP_012
2026-07-03 13:21:00,Building_A,CAM-07,Reception,Employee Walking,100,EMP_049
2026-07-03 01:23:00,Building_B,CAM-08,Emergency Exit,Employee Walking,93,EMP_017
2026-07-03 17:21:00,Building_B,CAM-02,HR Office,Person Entering,85,EMP_004
2026-07-03 18:23:00,Building_B,CAM-07,Emergency Exit,Person Entering,89,EMP_049
2026-07-03 16:08:00,Building_A,CAM-04,SOC,Door Open,85,SOC_ANALYST
2026-07-03 06:01:00,Building_A,CAM-08,Emergency Exit,Person Entering,83,EMP_003
2026-07-03 03:13:00,Building_A,CAM-10,HR Office,Person Entering,83,EMP_028
2026-07-03 18:56:00,Building_A,CAM-01,Loading Dock,Person Entering,100,EMP_015
2026-07-03 17:59:00,Building_A,CAM-11,Finance Office,Employee Walking,81,EMP_032
2026-07-03 14:19:00,Building_A,CAM-05,Finance Office,Person Entering,87,EMP_025
2026-07-03 10:40:00,Building_C,CAM-09,HR Office,Employee Walking,84,EMP_025
2026-07-03 22:36:00,Building_B,CAM-09,Emergency Exit,Door Open,89,EMP_026
2026-07-03 10:33:00,Building_C,CAM-11,Emergency Exit,Employee Walking,96,EMP_033
2026-07-03 04:23:00,Building_C,CAM-13,Finance Office,Person Entering,85,EMP_016
2026-07-03 08:41:00,Building_A,CAM-05,Reception,Person Entering,89,EMP_015
2026-07-03 04:07:00,Building_B,CAM-02,HR Office,Employee Walking,84,EMP_035
2026-07-03 08:08:00,Building_A,CAM-09,Loading Dock,Door Open,88,EMP_041
2026-07-03 14:45:00,Building_C,CAM-04,Finance Office,Door Open,81,EMP_021
2026-07-03 01:30:00,Building_B,CAM-03,Main Entrance,Door Open,92,EMP_017
2026-07-03 23:18:00,Building_B,CAM-05,Main Entrance,Employee Walking,95,EMP_036
2026-07-03 15:46:00,Building_A,CAM-07,SOC,Employee Walking,85,EMP_028
2026-07-03 04:48:00,Building_C,CAM-10,Main Entrance,Door Open,89,EMP_003
2026-07-03 00:56:00,Building_B,CAM-11,SOC,Person Entering,90,BACKUP_ADMIN
2026-07-03 09:13:00,Building_B,CAM-14,Loading Dock,Door Open,98,EMP_007
2026-07-03 10:29:00,Building_B,CAM-10,Main Entrance,Door Open,98,EMP_026
2026-07-03 13:06:00,Building_A,CAM-10,Reception,Person Entering,88,EMP_050
2026-07-03 22:00:00,Building_C,CAM-14,HR Office,Employee Walking,98,EMP_014
2026-07-03 23:19:00,Building_C,CAM-15,Finance Office,Door Open,90,EMP_031
2026-07-03 21:07:00,Building_C,CAM-05,Reception,Door Open,82,NETWORK_ADMIN
2026-07-03 18:41:00,Building_C,CAM-02,Emergency Exit,Door Open,99,EMP_005
2026-07-03 01:10:00,Building_A,CAM-05,Finance Office,Door Open,91,EMP_027
2026-07-03 15:16:00,Building_A,CAM-03,Loading Dock,Person Entering,84,EMP_049
2026-07-03 16:35:00,Building_B,CAM-10,Emergency Exit,Person Entering,83,EMP_042
2026-07-03 14:30:00,Building_B,CAM-15,Main Entrance,Door Open,94,EMP_029
2026-07-03 11:47:00,Building_B,CAM-07,HR Office,Door Open,89,NETWORK_ADMIN
2026-07-03 08:14:00,Building_A,CAM-06,HR Office,Employee Walking,85,EMP_036
2026-07-03 18:52:00,Building_B,CAM-06,SOC,Employee Walking,87,BACKUP_ADMIN
2026-07-03 10:26:00,Building_B,CAM-15,SOC,Door Open,95,EMP_045
2026-07-03 22:44:00,Building_A,CAM-05,Reception,Employee Walking,90,EMP_021
2026-07-03 23:06:00,Building_B,CAM-12,HR Office,Door Open,85,EMP_001
2026-07-03 05:56:00,Building_B,CAM-13,Emergency Exit,Employee Walking,90,EMP_019
2026-07-03 11:55:00,Building_A,CAM-02,Server Room,Employee Walking,82,EMP_038
2026-07-03 03:35:00,Building_C,CAM-04,Emergency Exit,Employee Walking,80,EMP_022
2026-07-03 15:20:00,Building_B,CAM-03,Server Room,Person Entering,98,EMP_026
2026-07-03 08:47:00,Building_A,CAM-12,Emergency Exit,Door Open,95,EMP_024
2026-07-03 15:50:00,Building_A,CAM-08,Finance Office,Employee Walking,96,EMP_011
2026-07-03 04:07:00,Building_C,CAM-03,Emergency Exit,Door Open,92,EMP_029
2026-07-03 19:55:00,Building_C,CAM-09,Server Room,Employee Walking,87,EMP_037
2026-07-03 19:25:00,Building_C,CAM-06,HR Office,Employee Walking,81,EMP_009
2026-07-03 08:00:00,Building_C,CAM-13,Main Entrance,Employee Walking,91,EMP_019
2026-07-03 22:59:00,Building_B,CAM-07,Server Room,Door Open,93,NETWORK_ADMIN
2026-07-03 22:16:00,Building_C,CAM-07,Loading Dock,Person Entering,84,EMP_019
2026-07-03 00:15:00,Building_B,CAM-09,SOC,Person Entering,86,EMP_007
2026-07-03 04:39:00,Building_B,CAM-03,Finance Office,Person Entering,85,EMP_002
2026-07-03 18:07:00,Building_B,CAM-01,Loading Dock,Person Entering,85,EMP_015
2026-07-03 11:55:00,Building_A,CAM-12,SOC,Door Open,88,EMP_011
2026-07-03 16:02:00,Building_C,CAM-05,Server Room,Person Entering,99,EMP_009
2026-07-03 11:18:00,Building_A,CAM-06,SOC,Employee Walking,86,EMP_013
2026-07-03 01:48:00,Building_C,CAM-02,HR Office,Employee Walking,100,EMP_045
2026-07-03 09:33:00,Building_A,CAM-07,Finance Office,Door Open,93,EMP_046
2026-07-03 12:05:00,Building_B,CAM-08,Server Room,Person Entering,86,EMP_045
2026-07-03 16:44:00,Building_B,CAM-06,Reception,Employee Walking,85,EMP_032
